from,quantity_from,to,quantity_to,account_name,date,id
,0,usd,4000,test,1569539081,1927
usd,4000,bitcoin,1,test,1569539081,1928
,0,usd,4000,test,1569537081,1929
usd,4000,bitcoin,1,test,1569537081,1930
,0,usd,4000,test,1569535081,1931
usd,4000,bitcoin,1,test,1569535081,1932
,0,usd,4000,test,1569533081,1933
usd,4000,bitcoin,1,test,1569533081,1934
,0,usd,4000,test,1569531081,1935
usd,4000,bitcoin,1,test,1569531081,1936
,0,usd,4000,test,1569529081,1937
usd,4000,bitcoin,1,test,1569529081,1938
,0,usd,4000,test,1569527081,1939
usd,4000,bitcoin,1,test,1569527081,1940
,0,usd,4000,test,1569525081,1941
usd,4000,bitcoin,1,test,1569525081,1942
,0,usd,4000,test,1569523081,1943
usd,4000,bitcoin,1,test,1569523081,1944
,0,usd,4000,test,1569521081,1945
usd,4000,bitcoin,1,test,1569521081,1946
,0,usd,4000,test,1569519081,1947
usd,4000,bitcoin,1,test,1569519081,1948
,0,usd,4000,test,1569517081,1949
usd,4000,bitcoin,1,test,1569517081,1950
,0,usd,4000,test,1569515081,1951
usd,4000,bitcoin,1,test,1569515081,1952
,0,usd,4000,test,1569513081,1953
usd,4000,bitcoin,1,test,1569513081,1954
,0,usd,4000,test,1569511081,1955
usd,4000,bitcoin,1,test,1569511081,1956
,0,usd,4000,test,1569509081,1957
usd,4000,bitcoin,1,test,1569509081,1958
,0,usd,4000,test,1569507081,1959
usd,4000,bitcoin,1,test,1569507081,1960
,0,usd,4000,test,1569505081,1961
usd,4000,bitcoin,1,test,1569505081,1962
,0,usd,4000,test,1569503081,1963
usd,4000,bitcoin,1,test,1569503081,1964
,0,usd,4000,test,1569501081,1965
usd,4000,bitcoin,1,test,1569501081,1966
,0,usd,4000,test,1569499081,1967
usd,4000,bitcoin,1,test,1569499081,1968
,0,usd,4000,test,1569497081,1969
usd,4000,bitcoin,1,test,1569497081,1970
,0,usd,4000,test,1569495081,1971
usd,4000,bitcoin,1,test,1569495081,1972
,0,usd,4000,test,1569493081,1973
usd,4000,bitcoin,1,test,1569493081,1974
,0,usd,4000,test,1569491081,1975
usd,4000,bitcoin,1,test,1569491081,1976
,0,usd,4000,test,1569489081,1977
usd,4000,bitcoin,1,test,1569489081,1978
,0,usd,4000,test,1569487081,1979
usd,4000,bitcoin,1,test,1569487081,1980
,0,usd,4000,test,1569485081,1981
usd,4000,bitcoin,1,test,1569485081,1982
,0,usd,4000,test,1569483081,1983
usd,4000,bitcoin,1,test,1569483081,1984
,0,usd,4000,test,1569481081,1985
usd,4000,bitcoin,1,test,1569481081,1986
,0,usd,4000,test,1569479081,1987
usd,4000,bitcoin,1,test,1569479081,1988
,0,usd,4000,test,1569477081,1989
usd,4000,bitcoin,1,test,1569477081,1990
,0,usd,4000,test,1569475081,1991
usd,4000,bitcoin,1,test,1569475081,1992
,0,usd,4000,test,1569473081,1993
usd,4000,bitcoin,1,test,1569473081,1994
,0,usd,4000,test,1569471081,1995
usd,4000,bitcoin,1,test,1569471081,1996
,0,usd,4000,test,1569469081,1997
usd,4000,bitcoin,1,test,1569469081,1998
,0,usd,4000,test,1569467081,1999
usd,4000,bitcoin,1,test,1569467081,2000
,0,usd,4000,test,1569465081,2001
usd,4000,bitcoin,1,test,1569465081,2002
,0,usd,4000,test,1569463081,2003
usd,4000,bitcoin,1,test,1569463081,2004
,0,usd,4000,test,1569461081,2005
usd,4000,bitcoin,1,test,1569461081,2006
,0,usd,4000,test,1569459081,2007
usd,4000,bitcoin,1,test,1569459081,2008
,0,usd,4000,test,1569457081,2009
usd,4000,bitcoin,1,test,1569457081,2010
,0,usd,4000,test,1569455081,2011
usd,4000,bitcoin,1,test,1569455081,2012
,0,usd,4000,test,1569453081,2013
usd,4000,bitcoin,1,test,1569453081,2014
,0,usd,4000,test,1569451081,2015
usd,4000,bitcoin,1,test,1569451081,2016
,0,usd,4000,test,1569449081,2017
usd,4000,bitcoin,1,test,1569449081,2018
,0,usd,4000,test,1569447081,2019
usd,4000,bitcoin,1,test,1569447081,2020
,0,usd,4000,test,1569445081,2021
usd,4000,bitcoin,1,test,1569445081,2022
,0,usd,4000,test,1569443081,2023
usd,4000,bitcoin,1,test,1569443081,2024
,0,usd,4000,test,1569441081,2025
usd,4000,bitcoin,1,test,1569441081,2026
,0,usd,4000,test,1569439081,2027
usd,4000,bitcoin,1,test,1569439081,2028
,0,usd,4000,test,1569437081,2029
usd,4000,bitcoin,1,test,1569437081,2030
,0,usd,4000,test,1569435081,2031
usd,4000,bitcoin,1,test,1569435081,2032
,0,usd,4000,test,1569433081,2033
usd,4000,bitcoin,1,test,1569433081,2034
,0,usd,4000,test,1569431081,2035
usd,4000,bitcoin,1,test,1569431081,2036
,0,usd,4000,test,1569429081,2037
usd,4000,bitcoin,1,test,1569429081,2038
,0,usd,4000,test,1569427081,2039
usd,4000,bitcoin,1,test,1569427081,2040
,0,usd,4000,test,1569425081,2041
usd,4000,bitcoin,1,test,1569425081,2042
,0,usd,4000,test,1569423081,2043
usd,4000,bitcoin,1,test,1569423081,2044
,0,usd,4000,test,1569421081,2045
usd,4000,bitcoin,1,test,1569421081,2046
,0,usd,4000,test,1569419081,2047
usd,4000,bitcoin,1,test,1569419081,2048
,0,usd,4000,test,1569417081,2049
usd,4000,bitcoin,1,test,1569417081,2050
,0,usd,4000,test,1569415081,2051
usd,4000,bitcoin,1,test,1569415081,2052
,0,usd,4000,test,1569413081,2053
usd,4000,bitcoin,1,test,1569413081,2054
,0,usd,4000,test,1569411081,2055
usd,4000,bitcoin,1,test,1569411081,2056
,0,usd,4000,test,1569409081,2057
usd,4000,bitcoin,1,test,1569409081,2058
,0,usd,4000,test,1569407081,2059
usd,4000,bitcoin,1,test,1569407081,2060
,0,usd,4000,test,1569405081,2061
usd,4000,bitcoin,1,test,1569405081,2062
,0,usd,4000,test,1569403081,2063
usd,4000,bitcoin,1,test,1569403081,2064
,0,usd,4000,test,1569401081,2065
usd,4000,bitcoin,1,test,1569401081,2066
,0,usd,4000,test,1569399081,2067
usd,4000,bitcoin,1,test,1569399081,2068
,0,usd,4000,test,1569397081,2069
usd,4000,bitcoin,1,test,1569397081,2070
,0,usd,4000,test,1569395081,2071
usd,4000,bitcoin,1,test,1569395081,2072
,0,usd,4000,test,1569393081,2073
usd,4000,bitcoin,1,test,1569393081,2074
,0,usd,4000,test,1569391081,2075
usd,4000,bitcoin,1,test,1569391081,2076
,0,usd,4000,test,1569389081,2077
usd,4000,bitcoin,1,test,1569389081,2078
,0,usd,4000,test,1569387081,2079
usd,4000,bitcoin,1,test,1569387081,2080
,0,usd,4000,test,1569385081,2081
usd,4000,bitcoin,1,test,1569385081,2082
,0,usd,4000,test,1569383081,2083
usd,4000,bitcoin,1,test,1569383081,2084
,0,usd,4000,test,1569381081,2085
usd,4000,bitcoin,1,test,1569381081,2086
,0,usd,4000,test,1569379081,2087
usd,4000,bitcoin,1,test,1569379081,2088
,0,usd,4000,test,1569377081,2089
usd,4000,bitcoin,1,test,1569377081,2090
,0,usd,4000,test,1569375081,2091
usd,4000,bitcoin,1,test,1569375081,2092
,0,usd,4000,test,1569373081,2093
usd,4000,bitcoin,1,test,1569373081,2094
,0,usd,4000,test,1569371081,2095
usd,4000,bitcoin,1,test,1569371081,2096
,0,usd,4000,test,1569369081,2097
usd,4000,bitcoin,1,test,1569369081,2098
,0,usd,4000,test,1569367081,2099
usd,4000,bitcoin,1,test,1569367081,2100
,0,usd,4000,test,1569365081,2101
usd,4000,bitcoin,1,test,1569365081,2102
,0,usd,4000,test,1569363081,2103
usd,4000,bitcoin,1,test,1569363081,2104
,0,usd,4000,test,1569361081,2105
usd,4000,bitcoin,1,test,1569361081,2106
,0,usd,4000,test,1569359081,2107
usd,4000,bitcoin,1,test,1569359081,2108
,0,usd,4000,test,1569357081,2109
usd,4000,bitcoin,1,test,1569357081,2110
,0,usd,4000,test,1569355081,2111
usd,4000,bitcoin,1,test,1569355081,2112
,0,usd,4000,test,1569353081,2113
usd,4000,bitcoin,1,test,1569353081,2114
,0,usd,4000,test,1569351081,2115
usd,4000,bitcoin,1,test,1569351081,2116
,0,usd,4000,test,1569349081,2117
usd,4000,bitcoin,1,test,1569349081,2118
,0,usd,4000,test,1569347081,2119
usd,4000,bitcoin,1,test,1569347081,2120
,0,usd,4000,test,1569345081,2121
usd,4000,bitcoin,1,test,1569345081,2122
,0,usd,4000,test,1569343081,2123
usd,4000,bitcoin,1,test,1569343081,2124
,0,usd,4000,test,1569341081,2125
usd,4000,bitcoin,1,test,1569341081,2126
,0,usd,4000,test,1569339081,2127
usd,4000,bitcoin,1,test,1569339081,2128
,0,usd,4000,test,1569337081,2129
usd,4000,bitcoin,1,test,1569337081,2130
,0,usd,4000,test,1569335081,2131
usd,4000,bitcoin,1,test,1569335081,2132
,0,usd,4000,test,1569333081,2133
usd,4000,bitcoin,1,test,1569333081,2134
,0,usd,4000,test,1569331081,2135
usd,4000,bitcoin,1,test,1569331081,2136
,0,usd,4000,test,1569329081,2137
usd,4000,bitcoin,1,test,1569329081,2138
,0,usd,4000,test,1569327081,2139
usd,4000,bitcoin,1,test,1569327081,2140
,0,usd,4000,test,1569325081,2141
usd,4000,bitcoin,1,test,1569325081,2142
,0,usd,4000,test,1569323081,2143
usd,4000,bitcoin,1,test,1569323081,2144
,0,usd,4000,test,1569321081,2145
usd,4000,bitcoin,1,test,1569321081,2146
,0,usd,4000,test,1569319081,2147
usd,4000,bitcoin,1,test,1569319081,2148
,0,usd,4000,test,1569317081,2149
usd,4000,bitcoin,1,test,1569317081,2150
,0,usd,4000,test,1569315081,2151
usd,4000,bitcoin,1,test,1569315081,2152
,0,usd,4000,test,1569313081,2153
usd,4000,bitcoin,1,test,1569313081,2154
,0,usd,4000,test,1569311081,2155
usd,4000,bitcoin,1,test,1569311081,2156
,0,usd,4000,test,1569309081,2157
usd,4000,bitcoin,1,test,1569309081,2158
,0,usd,4000,test,1569307081,2159
usd,4000,bitcoin,1,test,1569307081,2160
,0,usd,4000,test,1569305081,2161
usd,4000,bitcoin,1,test,1569305081,2162
,0,usd,4000,test,1569303081,2163
usd,4000,bitcoin,1,test,1569303081,2164
,0,usd,4000,test,1569301081,2165
usd,4000,bitcoin,1,test,1569301081,2166
,0,usd,4000,test,1569299081,2167
usd,4000,bitcoin,1,test,1569299081,2168
,0,usd,4000,test,1569297081,2169
usd,4000,bitcoin,1,test,1569297081,2170
,0,usd,4000,test,1569295081,2171
usd,4000,bitcoin,1,test,1569295081,2172
,0,usd,4000,test,1569293081,2173
usd,4000,bitcoin,1,test,1569293081,2174
,0,usd,4000,test,1569291081,2175
usd,4000,bitcoin,1,test,1569291081,2176
,0,usd,4000,test,1569289081,2177
usd,4000,bitcoin,1,test,1569289081,2178
,0,usd,4000,test,1569287081,2179
usd,4000,bitcoin,1,test,1569287081,2180
,0,usd,4000,test,1569285081,2181
usd,4000,bitcoin,1,test,1569285081,2182
,0,usd,4000,test,1569283081,2183
usd,4000,bitcoin,1,test,1569283081,2184
,0,usd,4000,test,1569281081,2185
usd,4000,bitcoin,1,test,1569281081,2186
,0,usd,4000,test,1569279081,2187
usd,4000,bitcoin,1,test,1569279081,2188
,0,usd,4000,test,1569277081,2189
usd,4000,bitcoin,1,test,1569277081,2190
,0,usd,4000,test,1569275081,2191
usd,4000,bitcoin,1,test,1569275081,2192
,0,usd,4000,test,1569273081,2193
usd,4000,bitcoin,1,test,1569273081,2194
,0,usd,4000,test,1569271081,2195
usd,4000,bitcoin,1,test,1569271081,2196
,0,usd,4000,test,1569269081,2197
usd,4000,bitcoin,1,test,1569269081,2198
,0,usd,4000,test,1569267081,2199
usd,4000,bitcoin,1,test,1569267081,2200
,0,usd,4000,test,1569265081,2201
usd,4000,bitcoin,1,test,1569265081,2202
,0,usd,4000,test,1569263081,2203
usd,4000,bitcoin,1,test,1569263081,2204
,0,usd,4000,test,1569261081,2205
usd,4000,bitcoin,1,test,1569261081,2206
,0,usd,4000,test,1569259081,2207
usd,4000,bitcoin,1,test,1569259081,2208
,0,usd,4000,test,1569257081,2209
usd,4000,bitcoin,1,test,1569257081,2210
,0,usd,4000,test,1569255081,2211
usd,4000,bitcoin,1,test,1569255081,2212
,0,usd,4000,test,1569253081,2213
usd,4000,bitcoin,1,test,1569253081,2214
,0,usd,4000,test,1569251081,2215
usd,4000,bitcoin,1,test,1569251081,2216
,0,usd,4000,test,1569249081,2217
usd,4000,bitcoin,1,test,1569249081,2218
,0,usd,4000,test,1569247081,2219
usd,4000,bitcoin,1,test,1569247081,2220
,0,usd,4000,test,1569245081,2221
usd,4000,bitcoin,1,test,1569245081,2222
,0,usd,4000,test,1569243081,2223
usd,4000,bitcoin,1,test,1569243081,2224
,0,usd,4000,test,1569241081,2225
usd,4000,bitcoin,1,test,1569241081,2226
,0,usd,4000,test,1569239081,2227
usd,4000,bitcoin,1,test,1569239081,2228
,0,usd,4000,test,1569237081,2229
usd,4000,bitcoin,1,test,1569237081,2230
,0,usd,4000,test,1569235081,2231
usd,4000,bitcoin,1,test,1569235081,2232
,0,usd,4000,test,1569233081,2233
usd,4000,bitcoin,1,test,1569233081,2234
,0,usd,4000,test,1569231081,2235
usd,4000,bitcoin,1,test,1569231081,2236
,0,usd,4000,test,1569229081,2237
usd,4000,bitcoin,1,test,1569229081,2238
,0,usd,4000,test,1569227081,2239
usd,4000,bitcoin,1,test,1569227081,2240
,0,usd,4000,test,1569225081,2241
usd,4000,bitcoin,1,test,1569225081,2242
,0,usd,4000,test,1569223081,2243
usd,4000,bitcoin,1,test,1569223081,2244
,0,usd,4000,test,1569221081,2245
usd,4000,bitcoin,1,test,1569221081,2246
,0,usd,4000,test,1569219081,2247
usd,4000,bitcoin,1,test,1569219081,2248
,0,usd,4000,test,1569217081,2249
usd,4000,bitcoin,1,test,1569217081,2250
,0,usd,4000,test,1569215081,2251
usd,4000,bitcoin,1,test,1569215081,2252
,0,usd,4000,test,1569213081,2253
usd,4000,bitcoin,1,test,1569213081,2254
,0,usd,4000,test,1569211081,2255
usd,4000,bitcoin,1,test,1569211081,2256
,0,usd,4000,test,1569209081,2257
usd,4000,bitcoin,1,test,1569209081,2258
,0,usd,4000,test,1569207081,2259
usd,4000,bitcoin,1,test,1569207081,2260
,0,usd,4000,test,1569205081,2261
usd,4000,bitcoin,1,test,1569205081,2262
,0,usd,4000,test,1569203081,2263
usd,4000,bitcoin,1,test,1569203081,2264
,0,usd,4000,test,1569201081,2265
usd,4000,bitcoin,1,test,1569201081,2266
,0,usd,4000,test,1569199081,2267
usd,4000,bitcoin,1,test,1569199081,2268
,0,usd,4000,test,1569197081,2269
usd,4000,bitcoin,1,test,1569197081,2270
,0,usd,4000,test,1569195081,2271
usd,4000,bitcoin,1,test,1569195081,2272
,0,usd,4000,test,1569193081,2273
usd,4000,bitcoin,1,test,1569193081,2274
,0,usd,4000,test,1569191081,2275
usd,4000,bitcoin,1,test,1569191081,2276
,0,usd,4000,test,1569189081,2277
usd,4000,bitcoin,1,test,1569189081,2278
,0,usd,4000,test,1569187081,2279
usd,4000,bitcoin,1,test,1569187081,2280
,0,usd,4000,test,1569185081,2281
usd,4000,bitcoin,1,test,1569185081,2282
,0,usd,4000,test,1569183081,2283
usd,4000,bitcoin,1,test,1569183081,2284
,0,usd,4000,test,1569181081,2285
usd,4000,bitcoin,1,test,1569181081,2286
,0,usd,4000,test,1569179081,2287
usd,4000,bitcoin,1,test,1569179081,2288
,0,usd,4000,test,1569177081,2289
usd,4000,bitcoin,1,test,1569177081,2290
,0,usd,4000,test,1569175081,2291
usd,4000,bitcoin,1,test,1569175081,2292
,0,usd,4000,test,1569173081,2293
usd,4000,bitcoin,1,test,1569173081,2294
,0,usd,4000,test,1569171081,2295
usd,4000,bitcoin,1,test,1569171081,2296
,0,usd,4000,test,1569169081,2297
usd,4000,bitcoin,1,test,1569169081,2298
,0,usd,4000,test,1569167081,2299
usd,4000,bitcoin,1,test,1569167081,2300
,0,usd,4000,test,1569165081,2301
usd,4000,bitcoin,1,test,1569165081,2302
,0,usd,4000,test,1569163081,2303
usd,4000,bitcoin,1,test,1569163081,2304
,0,usd,4000,test,1569161081,2305
usd,4000,bitcoin,1,test,1569161081,2306
,0,usd,4000,test,1569159081,2307
usd,4000,bitcoin,1,test,1569159081,2308
,0,usd,4000,test,1569157081,2309
usd,4000,bitcoin,1,test,1569157081,2310
,0,usd,4000,test,1569155081,2311
usd,4000,bitcoin,1,test,1569155081,2312
,0,usd,4000,test,1569153081,2313
usd,4000,bitcoin,1,test,1569153081,2314
,0,usd,4000,test,1569151081,2315
usd,4000,bitcoin,1,test,1569151081,2316
,0,usd,4000,test,1569149081,2317
usd,4000,bitcoin,1,test,1569149081,2318
,0,usd,4000,test,1569147081,2319
usd,4000,bitcoin,1,test,1569147081,2320
,0,usd,4000,test,1569145081,2321
usd,4000,bitcoin,1,test,1569145081,2322
,0,usd,4000,test,1569143081,2323
usd,4000,bitcoin,1,test,1569143081,2324
,0,usd,4000,test,1569141081,2325
usd,4000,bitcoin,1,test,1569141081,2326
,0,usd,4000,test,1569139081,2327
usd,4000,bitcoin,1,test,1569139081,2328
,0,usd,4000,test,1569137081,2329
usd,4000,bitcoin,1,test,1569137081,2330
,0,usd,4000,test,1569135081,2331
usd,4000,bitcoin,1,test,1569135081,2332
,0,usd,4000,test,1569133081,2333
usd,4000,bitcoin,1,test,1569133081,2334
,0,usd,4000,test,1569131081,2335
usd,4000,bitcoin,1,test,1569131081,2336
,0,usd,4000,test,1569129081,2337
usd,4000,bitcoin,1,test,1569129081,2338
,0,usd,4000,test,1569127081,2339
usd,4000,bitcoin,1,test,1569127081,2340
,0,usd,4000,test,1569125081,2341
usd,4000,bitcoin,1,test,1569125081,2342
,0,usd,4000,test,1569123081,2343
usd,4000,bitcoin,1,test,1569123081,2344
,0,usd,4000,test,1569121081,2345
usd,4000,bitcoin,1,test,1569121081,2346
,0,usd,4000,test,1569119081,2347
usd,4000,bitcoin,1,test,1569119081,2348
,0,usd,4000,test,1569117081,2349
usd,4000,bitcoin,1,test,1569117081,2350
,0,usd,4000,test,1569115081,2351
usd,4000,bitcoin,1,test,1569115081,2352
,0,usd,4000,test,1569113081,2353
usd,4000,bitcoin,1,test,1569113081,2354
,0,usd,4000,test,1569111081,2355
usd,4000,bitcoin,1,test,1569111081,2356
,0,usd,4000,test,1569109081,2357
usd,4000,bitcoin,1,test,1569109081,2358
,0,usd,4000,test,1569107081,2359
usd,4000,bitcoin,1,test,1569107081,2360
,0,usd,4000,test,1569105081,2361
usd,4000,bitcoin,1,test,1569105081,2362
,0,usd,4000,test,1569103081,2363
usd,4000,bitcoin,1,test,1569103081,2364
,0,usd,4000,test,1569101081,2365
usd,4000,bitcoin,1,test,1569101081,2366
,0,usd,4000,test,1569099081,2367
usd,4000,bitcoin,1,test,1569099081,2368
,0,usd,4000,test,1569097081,2369
usd,4000,bitcoin,1,test,1569097081,2370
,0,usd,4000,test,1569095081,2371
usd,4000,bitcoin,1,test,1569095081,2372
,0,usd,4000,test,1569093081,2373
usd,4000,bitcoin,1,test,1569093081,2374
,0,usd,4000,test,1569091081,2375
usd,4000,bitcoin,1,test,1569091081,2376
,0,usd,4000,test,1569089081,2377
usd,4000,bitcoin,1,test,1569089081,2378
,0,usd,4000,test,1569087081,2379
usd,4000,bitcoin,1,test,1569087081,2380
,0,usd,4000,test,1569085081,2381
usd,4000,bitcoin,1,test,1569085081,2382
,0,usd,4000,test,1569083081,2383
usd,4000,bitcoin,1,test,1569083081,2384
,0,usd,4000,test,1569081081,2385
usd,4000,bitcoin,1,test,1569081081,2386
,0,usd,4000,test,1569079081,2387
usd,4000,bitcoin,1,test,1569079081,2388
,0,usd,4000,test,1569077081,2389
usd,4000,bitcoin,1,test,1569077081,2390
,0,usd,4000,test,1569075081,2391
usd,4000,bitcoin,1,test,1569075081,2392
,0,usd,4000,test,1569073081,2393
usd,4000,bitcoin,1,test,1569073081,2394
,0,usd,4000,test,1569071081,2395
usd,4000,bitcoin,1,test,1569071081,2396
,0,usd,4000,test,1569069081,2397
usd,4000,bitcoin,1,test,1569069081,2398
,0,usd,4000,test,1569067081,2399
usd,4000,bitcoin,1,test,1569067081,2400
,0,usd,4000,test,1569065081,2401
usd,4000,bitcoin,1,test,1569065081,2402
,0,usd,4000,test,1569063081,2403
usd,4000,bitcoin,1,test,1569063081,2404
,0,usd,4000,test,1569061081,2405
usd,4000,bitcoin,1,test,1569061081,2406
,0,usd,4000,test,1569059081,2407
usd,4000,bitcoin,1,test,1569059081,2408
,0,usd,4000,test,1569057081,2409
usd,4000,bitcoin,1,test,1569057081,2410
,0,usd,4000,test,1569055081,2411
usd,4000,bitcoin,1,test,1569055081,2412
,0,usd,4000,test,1569053081,2413
usd,4000,bitcoin,1,test,1569053081,2414
,0,usd,4000,test,1569051081,2415
usd,4000,bitcoin,1,test,1569051081,2416
,0,usd,4000,test,1569049081,2417
usd,4000,bitcoin,1,test,1569049081,2418
,0,usd,4000,test,1569047081,2419
usd,4000,bitcoin,1,test,1569047081,2420
,0,usd,4000,test,1569045081,2421
usd,4000,bitcoin,1,test,1569045081,2422
,0,usd,4000,test,1569043081,2423
usd,4000,bitcoin,1,test,1569043081,2424
,0,usd,4000,test,1569041081,2425
usd,4000,bitcoin,1,test,1569041081,2426
,0,usd,4000,test,1569039081,2427
usd,4000,bitcoin,1,test,1569039081,2428
,0,usd,4000,test,1569037081,2429
usd,4000,bitcoin,1,test,1569037081,2430
,0,usd,4000,test,1569035081,2431
usd,4000,bitcoin,1,test,1569035081,2432
,0,usd,4000,test,1569033081,2433
usd,4000,bitcoin,1,test,1569033081,2434
,0,usd,4000,test,1569031081,2435
usd,4000,bitcoin,1,test,1569031081,2436
,0,usd,4000,test,1569029081,2437
usd,4000,bitcoin,1,test,1569029081,2438
,0,usd,4000,test,1569027081,2439
usd,4000,bitcoin,1,test,1569027081,2440
,0,usd,4000,test,1569025081,2441
usd,4000,bitcoin,1,test,1569025081,2442
,0,usd,4000,test,1569023081,2443
usd,4000,bitcoin,1,test,1569023081,2444
,0,usd,4000,test,1569021081,2445
usd,4000,bitcoin,1,test,1569021081,2446
,0,usd,4000,test,1569019081,2447
usd,4000,bitcoin,1,test,1569019081,2448
,0,usd,4000,test,1569017081,2449
usd,4000,bitcoin,1,test,1569017081,2450
,0,usd,4000,test,1569015081,2451
usd,4000,bitcoin,1,test,1569015081,2452
,0,usd,4000,test,1569013081,2453
usd,4000,bitcoin,1,test,1569013081,2454
,0,usd,4000,test,1569011081,2455
usd,4000,bitcoin,1,test,1569011081,2456
,0,usd,4000,test,1569009081,2457
usd,4000,bitcoin,1,test,1569009081,2458
,0,usd,4000,test,1569007081,2459
usd,4000,bitcoin,1,test,1569007081,2460
,0,usd,4000,test,1569005081,2461
usd,4000,bitcoin,1,test,1569005081,2462
,0,usd,4000,test,1569003081,2463
usd,4000,bitcoin,1,test,1569003081,2464
,0,usd,4000,test,1569001081,2465
usd,4000,bitcoin,1,test,1569001081,2466
,0,usd,4000,test,1568999081,2467
usd,4000,bitcoin,1,test,1568999081,2468
,0,usd,4000,test,1568997081,2469
usd,4000,bitcoin,1,test,1568997081,2470
,0,usd,4000,test,1568995081,2471
usd,4000,bitcoin,1,test,1568995081,2472
,0,usd,4000,test,1568993081,2473
usd,4000,bitcoin,1,test,1568993081,2474
,0,usd,4000,test,1568991081,2475
usd,4000,bitcoin,1,test,1568991081,2476
,0,usd,4000,test,1568989081,2477
usd,4000,bitcoin,1,test,1568989081,2478
,0,usd,4000,test,1568987081,2479
usd,4000,bitcoin,1,test,1568987081,2480
,0,usd,4000,test,1568985081,2481
usd,4000,bitcoin,1,test,1568985081,2482
,0,usd,4000,test,1568983081,2483
usd,4000,bitcoin,1,test,1568983081,2484
,0,usd,4000,test,1568981081,2485
usd,4000,bitcoin,1,test,1568981081,2486
,0,usd,4000,test,1568979081,2487
usd,4000,bitcoin,1,test,1568979081,2488
,0,usd,4000,test,1568977081,2489
usd,4000,bitcoin,1,test,1568977081,2490
,0,usd,4000,test,1568975081,2491
usd,4000,bitcoin,1,test,1568975081,2492
,0,usd,4000,test,1568973081,2493
usd,4000,bitcoin,1,test,1568973081,2494
,0,usd,4000,test,1568971081,2495
usd,4000,bitcoin,1,test,1568971081,2496
,0,usd,4000,test,1568969081,2497
usd,4000,bitcoin,1,test,1568969081,2498
,0,usd,4000,test,1568967081,2499
usd,4000,bitcoin,1,test,1568967081,2500
,0,usd,4000,test,1568965081,2501
usd,4000,bitcoin,1,test,1568965081,2502
,0,usd,4000,test,1568963081,2503
usd,4000,bitcoin,1,test,1568963081,2504
,0,usd,4000,test,1568961081,2505
usd,4000,bitcoin,1,test,1568961081,2506
,0,usd,4000,test,1568959081,2507
usd,4000,bitcoin,1,test,1568959081,2508
